date_modified,rib.active_routes_count,rib.backup_routes_count,rib.deleted_routes_count,rib.paths_count,rib.protocol_route_memory,rib.routes_counts,router_id,total_paths,total_prefixes
2022-09-04T02:19:04.596Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:19:04.596Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:19:27.769Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:19:27.769Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:19:27.769Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:19:27.769Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:19:47.657Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:19:51.524Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:19:51.524Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:19:51.524Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:19:51.524Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:20:14.429Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:20:14.429Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:20:14.429Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:20:14.429Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:20:34.141Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:20:38.001Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:20:38.001Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:20:38.001Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:20:38.001Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:20:59.066Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:01.075Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:01.075Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:01.075Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:20.266Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:24.219Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:24.219Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:24.219Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:24.219Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:45.530Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:47.701Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:47.701Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:21:47.701Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:22:06.871Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:22:10.939Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:22:10.939Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:22:10.939Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:22:10.939Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:22:33.711Z,11,3,0,14,2240,14,1.1.1.3,36,30
2022-09-04T02:22:33.711Z,11,3,0,14,2240,14,1.1.1.3,36,30
2022-09-04T02:22:33.711Z,11,3,0,14,2240,14,1.1.1.3,36,30
2022-09-04T02:22:33.711Z,11,3,0,14,2240,14,1.1.1.3,36,30
2022-09-04T02:22:54.624Z,11,3,0,14,2240,14,1.1.1.3,36,30
2022-09-04T02:22:56.639Z,11,3,0,14,2240,14,1.1.1.3,42,30
2022-09-04T02:22:56.639Z,11,3,0,14,2240,14,1.1.1.3,42,30
2022-09-04T02:22:56.639Z,11,3,0,14,2240,14,1.1.1.3,42,30
2022-09-04T02:23:15.432Z,11,3,0,14,2240,14,1.1.1.3,42,30
2022-09-04T02:23:19.230Z,11,3,0,14,2240,14,1.1.1.3,42,30
2022-09-04T02:23:19.230Z,11,3,0,14,2240,14,1.1.1.3,42,30
2022-09-04T02:23:19.230Z,11,3,0,14,2240,14,1.1.1.3,42,30
2022-09-04T02:23:19.230Z,11,3,0,14,2240,14,1.1.1.3,42,30
2022-09-04T02:23:39.747Z,11,0,3,11,2024,14,1.1.1.3,42,30
2022-09-04T02:23:41.739Z,11,0,3,11,2024,14,1.1.1.3,42,30
2022-09-04T02:23:41.739Z,11,0,3,11,2024,14,1.1.1.3,42,30
2022-09-04T02:23:41.739Z,11,0,3,11,2024,14,1.1.1.3,42,30
2022-09-04T02:24:00.554Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:24:04.377Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:24:04.377Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:24:04.377Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:24:04.377Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:24:26.765Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:24:28.817Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:24:28.817Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:24:28.817Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:24:48.114Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:24:52.127Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:24:52.127Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:24:52.127Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:24:52.127Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:25:13.487Z,11,0,0,11,1760,11,1.1.1.3,36,30
2022-09-04T02:25:17.432Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:25:17.432Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:25:17.432Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:25:17.432Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:25:40.668Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:25:40.668Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:25:40.668Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:25:40.668Z,11,0,0,11,1760,11,1.1.1.3,42,30
2022-09-04T02:26:01.175Z,11,0,0,11,1760,11,1.1.1.3,42,30
